STATE,ST_CASE,VE_TOTAL,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,MILEPT,LATITUDE,LONGITUD
North Carolina,370632,2,2,119,870,12,7,2015,0,35.320175,-80.94281389
North Carolina,370633,2,3,119,870,19,7,2015,0,35.32024444,-80.94268333
North Carolina,370634,1,1,129,5060,3,7,2015,0,34.20195556,-77.88813611
North Carolina,370635,1,1,131,5160,20,7,2015,0,36.33278333,-77.21515
North Carolina,370636,1,1,133,0,14,7,2015,0,34.69730278,-77.560425
North Carolina,370637,2,2,133,0,22,7,2015,0,34.52625833,-77.43876111
North Carolina,370638,2,5,135,0,1,7,2015,0,36.08614444,-79.09893056
North Carolina,370639,2,5,135,0,19,7,2015,0,36.05934444,-79.11700278
North Carolina,370640,2,3,141,0,5,7,2015,0,34.53390833,-78.15896944
North Carolina,370641,1,1,141,0,22,7,2015,0,34.52686111,-78.06896111
North Carolina,370642,2,4,147,0,7,7,2015,0,35.46766667,-77.66340556
North Carolina,370643,2,3,147,0,13,7,2015,0,35.55347222,-77.29048889
North Carolina,370644,1,2,147,1950,25,7,2015,0,35.67742222,-77.3646
North Carolina,370645,1,1,151,0,7,7,2015,0,35.73500278,-79.98481944
North Carolina,370646,1,1,151,0,26,7,2015,0,35.819125,-79.79709444
North Carolina,370647,1,2,155,0,12,7,2015,0,34.61866667,-79.01329722
North Carolina,370648,1,1,155,0,12,7,2015,0,34.43835278,-79.19870833
North Carolina,370649,2,4,157,0,4,7,2015,0,36.357825,-79.68905556
North Carolina,370650,1,5,157,0,5,7,2015,0,36.36127778,-79.63326389
North Carolina,370651,1,1,157,0,11,7,2015,0,36.24224444,-79.66903889
North Carolina,370652,2,1,157,0,15,7,2015,0,36.35152778,-79.97144444
North Carolina,370653,1,1,161,0,8,7,2015,0,35.38324444,-81.95538333
North Carolina,370654,2,4,163,0,5,7,2015,0,35.30095833,-78.60045
North Carolina,370655,3,6,163,0,4,7,2015,99999,35.24631944,-78.39183333
North Carolina,370656,2,3,163,0,10,7,2015,99999,34.95386667,-78.29455833
North Carolina,370657,1,1,163,0,24,7,2015,99999,35.18774722,-78.32883056
North Carolina,370658,2,3,167,0,1,7,2015,99999,35.32718333,-80.19878889
North Carolina,370659,1,2,171,0,25,7,2015,99999,36.51827222,-80.55246389
North Carolina,370660,1,1,173,0,4,7,2015,99999,35.39308889,-83.47641667
North Carolina,370661,3,3,179,3100,9,7,2015,99999,35.03348333,-80.62199722
North Carolina,370662,1,7,179,0,11,7,2015,99999,34.85013611,-80.71834167
North Carolina,370663,3,3,181,0,11,7,2015,99999,36.40728333,-78.417775
North Carolina,370664,2,2,183,0,13,7,2015,99999,35.87735833,-78.57483333
North Carolina,370665,1,1,183,3140,17,7,2015,99999,35.85665833,-78.84281667
North Carolina,370666,2,2,183,0,20,7,2015,99999,35.91178611,-78.6159
North Carolina,370667,2,3,185,0,10,7,2015,99999,36.43274167,-77.94642778
North Carolina,370668,2,2,185,2865,15,7,2015,99999,36.42178333,-78.28361389
North Carolina,370670,3,8,193,3370,1,7,2015,99999,36.15452222,-81.17204444
North Carolina,370671,1,1,197,0,18,7,2015,99999,36.14673889,-80.67187778
North Carolina,370672,1,1,27,0,4,5,2015,99999,35.87048611,-81.35813333
North Carolina,370673,2,2,169,0,17,5,2015,99999,36.34084722,-80.05168056
North Carolina,370674,2,2,67,5120,13,5,2015,99999,36.13677222,-80.29361667
North Carolina,370675,1,1,1,0,5,6,2015,99999,36.19031111,-79.27871389
North Carolina,370676,3,6,45,4180,6,6,2015,99999,35.26584167,-81.47899167
North Carolina,370677,1,3,61,0,20,6,2015,99999,34.77234722,-77.92155
North Carolina,370678,1,2,69,0,15,6,2015,99999,35.92211667,-78.26229722
North Carolina,370679,1,1,1,1900,28,7,2015,99999,36.07565556,-79.35009167
North Carolina,370680,1,2,5,0,27,7,2015,99999,36.38799722,-80.99623333
North Carolina,370681,2,3,27,0,31,7,2015,99999,35.85860278,-81.63290278
North Carolina,370682,1,1,35,0,29,7,2015,99999,35.58666389,-81.08545
North Carolina,370683,1,2,49,0,19,7,2015,99999,35.20030556,-77.0803
North Carolina,370684,2,4,51,1670,6,7,2015,0,35.05965,-79.01063611
North Carolina,370685,1,1,51,1670,10,7,2015,0,35.12663611,-78.87944167
North Carolina,370686,1,1,57,4590,25,7,2015,0,35.88813611,-80.10515
North Carolina,370687,4,5,67,0,24,7,2015,0,36.08535,-80.15915
North Carolina,370688,1,4,77,0,14,7,2015,0,36.11091944,-78.53032222
North Carolina,370689,2,4,81,0,26,7,2015,0,36.06916667,-79.62790278
North Carolina,370690,2,2,83,0,27,7,2015,0,36.35879722,-77.66048333
North Carolina,370691,1,2,83,0,28,7,2015,0,36.16250556,-77.70623889
North Carolina,370692,2,1,95,0,19,7,2015,0,35.55689444,-76.59395556
North Carolina,370693,1,3,101,0,1,8,2015,0,35.39200278,-78.46810833
North Carolina,370694,2,3,107,0,22,7,2015,0,35.39117222,-77.53268611
North Carolina,370695,1,1,109,0,17,7,2015,0,35.45386389,-81.24488611
North Carolina,370696,1,1,109,0,31,7,2015,0,35.49385278,-81.11429167
North Carolina,370697,1,1,119,870,30,7,2015,0,35.17285833,-80.88704722
North Carolina,370698,3,3,129,5060,18,7,2015,0,34.22868611,-77.93581667
North Carolina,370699,1,3,133,0,24,7,2015,0,34.75216944,-77.31306389
North Carolina,370700,1,2,129,0,31,7,2015,0,34.20293333,-77.94087778
North Carolina,370701,1,1,145,0,27,7,2015,0,36.41410278,-78.95171111
North Carolina,370702,1,2,155,0,4,8,2015,0,34.85223611,-79.09043333
North Carolina,370703,2,3,167,0,26,7,2015,0,35.21853056,-80.11276111
North Carolina,370704,1,1,167,3380,31,7,2015,0,35.21241944,-80.11228333
North Carolina,370705,2,2,183,3750,31,7,2015,0,35.88771667,-78.69275833
North Carolina,370706,1,1,191,0,31,7,2015,0,35.34466389,-77.91844167
North Carolina,370707,1,1,195,5070,25,7,2015,0,35.7134,-77.94550278
North Carolina,370708,1,1,197,0,29,7,2015,0,36.11686944,-80.70428056
North Carolina,370709,7,3,81,0,17,7,2015,0,36.05833611,-79.64216944
North Carolina,370710,3,5,111,2900,2,7,2015,0,35.69528889,-82.02388889
North Carolina,370711,2,3,1,700,18,8,2015,0,36.08943056,-79.44766111
North Carolina,370712,1,1,15,0,7,8,2015,0,36.15977222,-76.8953
North Carolina,370713,2,3,19,0,20,8,2015,0,34.04105833,-78.24505
North Carolina,370714,1,1,25,0,7,8,2015,0,35.25218333,-80.46931111
North Carolina,370715,1,1,25,0,21,8,2015,0,35.31532222,-80.63746944
North Carolina,370716,1,2,33,0,16,8,2015,0,36.30243333,-79.38751111
North Carolina,370717,2,2,35,2150,3,8,2015,0,35.74811389,-81.33491944
North Carolina,370718,1,2,35,2150,9,8,2015,0,35.73994722,-81.36745833
North Carolina,370719,1,1,45,4180,7,8,2015,0,35.26912222,-81.55301389
North Carolina,370720,2,6,47,0,1,8,2015,0,34.37238889,-78.66200833
North Carolina,370721,2,3,47,5020,5,8,2015,0,34.31744167,-78.70936667
North Carolina,370722,1,1,51,1670,5,8,2015,0,35.00891667,-78.96681389
North Carolina,370723,2,5,55,0,15,8,2015,0,36.09378889,-75.73985
North Carolina,370724,1,1,57,4590,2,8,2015,0,35.86878056,-80.11321389
North Carolina,370725,2,3,63,0,3,8,2015,0,35.88003889,-78.82478889
North Carolina,370726,2,5,67,5120,9,8,2015,0,36.06996944,-80.24546944
North Carolina,370727,2,2,83,0,8,8,2015,0,36.16754722,-77.81121111
North Carolina,370728,1,2,85,0,5,8,2015,0,35.31914167,-78.99432222
North Carolina,370729,1,2,85,0,15,8,2015,0,35.22896111,-78.93299722
North Carolina,370730,1,1,85,0,15,8,2015,0,35.50076944,-78.719475
North Carolina,370731,2,5,93,0,17,8,2015,0,35.00486389,-79.29923611
North Carolina,370732,1,1,97,3110,11,8,2015,0,35.6083,-80.79867222
North Carolina,370733,2,2,99,0,12,8,2015,0,35.37781944,-83.25569722
North Carolina,370734,1,1,99,9997,12,8,2015,0,35.492575,-83.18523333
North Carolina,370735,2,10,101,0,2,8,2015,0,35.38403889,-78.527875
North Carolina,370736,1,1,109,0,8,8,2015,0,88.8888,888.8888
North Carolina,370737,2,5,113,0,5,8,2015,0,35.14494167,-83.30558611
North Carolina,370738,1,2,119,1080,2,8,2015,0,35.4738,-80.93752778
North Carolina,370739,1,1,119,870,10,8,2015,99999,35.16348333,-80.9556
North Carolina,370740,1,1,133,0,8,8,2015,99999,34.81085,-77.36969444
North Carolina,370741,1,1,151,0,6,8,2015,99999,35.83806389,-79.98480833
North Carolina,370742,1,1,151,0,7,8,2015,99999,35.64987222,-79.76761667
North Carolina,370743,2,2,155,0,5,8,2015,99999,34.48194167,-79.08771389
North Carolina,370744,1,1,155,0,15,8,2015,99999,34.692425,-79.12121389
North Carolina,370745,1,1,159,0,2,8,2015,99999,35.51143889,-80.30113611
North Carolina,370746,1,1,159,0,15,8,2015,99999,35.65485556,-80.37372778
North Carolina,370747,2,1,159,4070,17,8,2015,99999,35.65127222,-80.49844722
North Carolina,370748,1,1,163,0,5,8,2015,99999,35.18766389,-78.25809722
North Carolina,370749,2,3,163,0,13,8,2015,99999,35.15711944,-78.61536111
North Carolina,370750,2,2,165,0,1,8,2015,99999,99.9999,999.9999
North Carolina,370751,1,6,171,0,8,8,2015,99999,36.44638333,-80.54560556
North Carolina,370752,1,1,181,0,15,8,2015,99999,36.32843611,-78.38403333
North Carolina,370753,1,1,183,0,1,8,2015,99999,35.70243333,-78.58216944
North Carolina,370754,4,6,183,1770,17,8,2015,99999,35.69126667,-78.56133056
North Carolina,370755,2,1,27,2590,31,7,2015,0,35.93666111,-81.53698889
North Carolina,370756,2,3,147,240,7,7,2015,0,35.475575,-77.43507222
North Carolina,370757,2,4,157,1435,5,7,2015,0,36.50209444,-79.77575556
North Carolina,370758,1,1,183,3750,13,7,2015,0,35.90836111,-78.77617778
North Carolina,370759,2,2,193,5040,29,7,2015,0,36.15012778,-81.20396111
North Carolina,370760,1,2,7,0,26,8,2015,0,35.01058889,-80.12352222
North Carolina,370761,1,1,9,0,27,8,2015,0,36.44401111,-81.37856667
North Carolina,370762,1,1,11,0,23,8,2015,0,36.15907778,-81.88595833
North Carolina,370763,2,2,11,0,28,8,2015,0,36.13891944,-81.80981389
North Carolina,370764,1,2,19,0,27,8,2015,0,33.90504167,-78.55784722
North Carolina,370765,1,3,23,0,20,8,2015,0,35.75187778,-81.82763056
North Carolina,370766,2,3,35,0,2,8,2015,0,35.58022222,-80.99020556
North Carolina,370767,1,1,45,2440,21,8,2015,0,35.24984722,-81.33663611
North Carolina,370768,1,1,49,0,18,8,2015,0,35.07473056,-77.05193889
North Carolina,370769,2,5,51,0,19,8,2015,0,34.93868889,-78.92308333
North Carolina,370770,2,2,63,0,13,8,2015,0,36.04035278,-78.81838333
North Carolina,370771,2,2,67,0,22,8,2015,0,36.05013611,-80.06533056
North Carolina,370772,1,1,67,5120,23,8,2015,0,36.08833889,-80.257775
North Carolina,370773,1,1,67,5120,28,8,2015,0,36.08847778,-80.25781944
North Carolina,370774,1,4,67,4797,30,8,2015,0,36.17745833,-80.18548333
North Carolina,370775,2,4,71,1800,24,8,2015,0,35.25702222,-81.20224722
North Carolina,370776,2,2,71,1800,27,8,2015,0,35.21131389,-81.28949722
North Carolina,370777,2,5,81,0,1,8,2015,0,36.214375,-79.68655833
North Carolina,370778,1,1,81,1940,18,8,2015,0,36.02090278,-79.85921389
North Carolina,370779,1,4,81,1940,22,8,2015,0,36.08450556,-79.97076111
North Carolina,370780,1,1,81,0,24,8,2015,0,36.02093611,-79.85908611
North Carolina,370781,2,6,81,2807,26,8,2015,0,36.10212778,-79.63815278
North Carolina,370782,1,2,85,0,17,8,2015,0,35.35946389,-79.18076667
North Carolina,370783,1,1,85,0,23,8,2015,0,35.31001944,-78.97405833
North Carolina,370784,1,1,85,0,29,8,2015,0,35.27336667,-78.92796389
North Carolina,370785,2,2,101,0,26,8,2015,0,35.37070833,-78.48548889
North Carolina,370786,1,1,101,0,31,8,2015,0,35.45995,-78.38956111
North Carolina,370787,2,2,109,0,13,8,2015,0,35.46550833,-81.26911667
North Carolina,370788,1,2,111,0,31,8,2015,0,35.64500833,-81.98569167
North Carolina,370789,1,1,117,0,16,8,2015,0,35.79101389,-77.011075
North Carolina,370790,1,1,119,870,8,8,2015,0,35.10811667,-80.85852778
North Carolina,370791,1,1,127,0,18,8,2015,0,35.75805278,-77.98041389
North Carolina,370792,1,2,127,0,28,8,2015,0,35.91608889,-77.86995278
North Carolina,370793,1,1,129,5060,24,8,2015,0,34.16437778,-77.94178333
North Carolina,370794,1,1,133,0,24,8,2015,0,34.89072222,-77.54783889
North Carolina,370795,2,2,135,0,19,8,2015,0,36.058375,-79.08781944
North Carolina,370796,2,2,135,0,30,8,2015,0,35.93305,-79.22273889
North Carolina,370797,2,2,137,0,21,8,2015,0,35.14625833,-76.84415278
North Carolina,370798,2,4,137,1933,30,8,2015,0,35.184725,-76.84881667
North Carolina,370799,2,2,147,1950,5,8,2015,0,35.60761667,-77.38028056
North Carolina,370800,1,2,155,2770,2,8,2015,0,34.62521389,-79.00433056
North Carolina,370801,1,2,155,0,31,8,2015,0,34.61390556,-78.98673611
North Carolina,370802,2,3,155,0,31,8,2015,0,34.88733333,-79.20783889
North Carolina,370803,1,1,159,0,26,8,2015,0,35.62775833,-80.74674444
North Carolina,370804,2,2,163,0,19,8,2015,0,35.07804444,-78.32581667
North Carolina,370805,1,1,165,0,21,8,2015,0,34.84626389,-79.37585833
North Carolina,370806,2,2,165,2560,21,8,2015,0,34.75648611,-79.47805833
North Carolina,370807,3,3,179,9997,9,8,2015,0,35.1421,-80.54682778
North Carolina,370808,1,1,183,3750,19,8,2015,0,35.80877222,-78.57892778
North Carolina,370809,1,1,183,3750,21,8,2015,0,35.753675,-78.65276944
North Carolina,370810,2,2,191,0,31,8,2015,0,35.21148333,-78.06199444
North Carolina,370811,2,3,193,0,8,8,2015,0,36.35276944,-80.90315
North Carolina,370812,1,1,193,0,22,8,2015,0,36.26058889,-81.38303333
North Carolina,370813,1,2,199,0,23,8,2015,0,35.94446667,-82.28038889
North Carolina,370814,2,3,63,0,16,6,2015,0,36.23142778,-78.93211111
North Carolina,370815,1,1,21,0,19,7,2015,0,35.77414444,-82.52370278
North Carolina,370816,1,1,51,1670,9,7,2015,0,35.07083611,-78.97372778
North Carolina,370817,3,5,25,1040,6,8,2015,0,35.41413333,-80.66240556
North Carolina,370818,1,1,25,0,31,8,2015,0,99.9999,999.9999
North Carolina,370819,2,3,63,1360,18,8,2015,0,36.02079167,-78.94960833
North Carolina,370820,2,2,1,380,4,8,2015,0,36.062875,-79.42099167
North Carolina,370821,2,4,1,0,14,9,2015,0,36.15511389,-79.52645278
North Carolina,370822,2,6,1,0,18,9,2015,0,35.90007222,-79.46166111
North Carolina,370823,2,2,9,0,11,9,2015,0,36.37438611,-81.49291667
North Carolina,370824,2,2,21,0,4,9,2015,0,35.63070833,-82.66678611
North Carolina,370825,3,7,21,170,4,9,2015,0,35.58935278,-82.59921389
North Carolina,370826,1,2,21,170,10,9,2015,0,35.55922222,-82.64574167
North Carolina,370827,2,5,21,0,27,9,2015,0,35.55846667,-82.63346111
North Carolina,370828,1,1,23,3130,8,9,2015,0,35.73926389,-81.69735556
North Carolina,370829,1,1,23,0,16,9,2015,0,35.80611944,-81.78762778
North Carolina,370830,1,1,23,0,20,9,2015,0,35.71533611,-81.42406111
North Carolina,370831,2,2,25,0,27,9,2015,0,99.9999,999.9999
North Carolina,370832,3,6,35,2150,18,9,2015,0,35.71057222,-81.33918056
North Carolina,370833,4,4,35,3300,23,9,2015,0,35.67755278,-81.229525
North Carolina,370834,2,7,37,0,18,9,2015,0,35.73285278,-79.27540278
North Carolina,370835,2,3,45,0,13,9,2015,0,35.24950833,-81.71439444
North Carolina,370836,2,3,47,0,8,9,2015,0,34.31306667,-79.0378
North Carolina,370837,2,2,49,0,6,9,2015,0,35.39783333,-77.23598333
North Carolina,370838,2,4,51,0,4,9,2015,0,35.15525278,-78.86548611
North Carolina,370839,1,1,51,0,10,9,2015,0,35.21292778,-78.82135833
North Carolina,370840,1,1,51,0,21,9,2015,0,35.04384167,-78.983425
North Carolina,370841,2,2,63,1360,20,9,2015,0,36.01497222,-78.86481389
North Carolina,370842,1,2,63,1360,24,9,2015,0,35.90381667,-78.89690556
North Carolina,370843,1,1,65,3930,15,9,2015,0,35.93748056,-77.75163611
North Carolina,370844,1,1,67,5120,1,9,2015,0,36.12739722,-80.28702222
North Carolina,370845,2,3,67,5120,13,9,2015,0,36.09626667,-80.22856111
North Carolina,370846,2,3,67,5120,17,9,2015,0,36.02561944,-80.27509167
North Carolina,370847,1,1,67,5120,18,9,2015,0,36.17557222,-80.25828056
North Carolina,370848,2,2,71,0,1,9,2015,0,35.31553333,-81.19064722
North Carolina,370849,3,5,71,1800,7,9,2015,0,35.24314444,-81.22352778
North Carolina,370850,2,3,71,1800,19,9,2015,0,35.25310278,-81.16655278
North Carolina,370851,1,2,71,0,27,9,2015,0,35.31930833,-81.13721111
North Carolina,370852,1,4,73,0,2,9,2015,0,36.47293889,-76.66859722
North Carolina,370853,2,3,77,0,19,9,2015,0,36.25853889,-78.65701667
North Carolina,370854,1,1,77,0,22,9,2015,0,36.49876667,-78.54175833
North Carolina,370855,2,1,81,1940,16,9,2015,0,36.03940556,-79.80040556
North Carolina,370856,1,1,81,2170,30,9,2015,0,36.05882778,-79.96180556
North Carolina,370857,2,3,85,0,15,9,2015,0,35.38553333,-78.57998333
North Carolina,370858,3,6,87,0,23,9,2015,0,35.52205556,-83.02840278
North Carolina,370859,2,2,89,0,8,9,2015,0,35.32814444,-82.50884444
North Carolina,370860,1,1,89,0,15,9,2015,0,35.40498611,-82.56953333
North Carolina,370861,1,1,89,0,23,9,2015,0,35.34610278,-82.54709722
North Carolina,370862,3,4,97,0,6,9,2015,0,99.9999,999.9999
North Carolina,370863,1,1,97,0,23,9,2015,0,35.82227778,-80.96401944
North Carolina,370864,1,1,101,0,13,9,2015,0,35.49086111,-78.54961389
North Carolina,370866,1,1,101,0,20,9,2015,0,35.53890278,-78.28259167
North Carolina,370867,1,1,107,0,16,9,2015,0,35.31530278,-77.56229722
North Carolina,370868,2,2,107,0,20,9,2015,0,35.25864167,-77.58039167
North Carolina,370869,2,5,109,0,3,9,2015,0,35.54788056,-81.416875
North Carolina,370870,1,1,161,4040,13,7,2015,99999,35.37531111,-81.94205278
North Carolina,370871,2,2,35,0,24,9,2015,99999,35.583925,-81.44226944
North Carolina,370872,1,1,71,1110,4,9,2015,99999,35.23400278,-81.07490556
North Carolina,370873,2,2,119,870,5,9,2015,99999,35.42610278,-80.86435
North Carolina,370874,1,1,119,3640,8,9,2015,99999,35.0856,-80.88096667
North Carolina,370875,1,1,119,3082,9,9,2015,99999,35.14415278,-80.69731111
North Carolina,370876,1,3,119,870,12,9,2015,99999,35.22470833,-80.89983056
North Carolina,370877,2,3,119,870,13,9,2015,99999,35.2329,-80.81106111
North Carolina,370878,1,1,119,870,14,9,2015,99999,35.30472778,-80.74879167
North Carolina,370879,3,1,119,870,17,9,2015,99999,35.23624444,-80.97014722
North Carolina,370880,1,2,119,870,21,9,2015,99999,35.32829167,-80.78345278
North Carolina,370881,1,1,119,870,23,9,2015,99999,35.34413333,-80.84176111
North Carolina,370882,2,4,125,0,5,9,2015,99999,35.28043056,-79.38008611
North Carolina,370883,2,2,127,0,18,9,2015,99999,35.85533333,-78.01278611
North Carolina,370884,2,3,127,0,22,9,2015,0,35.80247222,-78.11397778
North Carolina,370885,1,1,129,0,10,9,2015,0,34.32581389,-77.88106944
North Carolina,370886,1,2,129,5060,16,9,2015,0,34.19145556,-77.93436389
North Carolina,370887,1,1,131,0,10,9,2015,0,36.49983333,-77.65180278
North Carolina,370888,2,2,133,0,4,9,2015,0,34.53913056,-77.50323889
North Carolina,370889,1,1,133,0,12,9,2015,0,34.84626111,-77.49716667
North Carolina,370890,1,1,133,0,13,9,2015,0,34.81968333,-77.55209167
North Carolina,370891,1,2,133,0,13,9,2015,0,34.79485,-77.257775
North Carolina,370892,3,3,135,0,22,9,2015,0,36.17509722,-79.13449167
North Carolina,370893,1,1,137,0,4,9,2015,0,35.14371944,-76.82908333
North Carolina,370894,1,1,143,0,10,9,2015,0,36.24935,-76.44086944
North Carolina,370895,1,1,147,0,30,9,2015,0,35.57550556,-77.32501667
North Carolina,370896,2,2,149,0,15,9,2015,0,35.29581944,-82.16451389
North Carolina,370897,1,1,151,160,5,9,2015,0,35.69697222,-79.80251111
North Carolina,370898,1,1,151,0,17,9,2015,0,35.75300833,-79.87945556
North Carolina,370899,2,3,151,0,18,9,2015,0,35.81957778,-79.94476111
North Carolina,370900,2,4,151,0,26,9,2015,0,35.82338611,-80.01238889
North Carolina,370901,2,5,155,0,3,9,2015,0,34.91825,-79.03119722
North Carolina,370902,2,2,155,0,8,9,2015,0,34.48038056,-79.09600278
North Carolina,370903,2,3,155,0,11,9,2015,0,34.70323611,-79.196775
North Carolina,370904,1,1,155,0,25,9,2015,0,34.36787222,-79.12151389
North Carolina,370905,1,2,157,0,11,9,2015,0,36.378175,-79.66890556
North Carolina,370906,1,1,159,0,11,9,2015,0,35.52276389,-80.53148889
North Carolina,370907,1,1,159,4070,22,9,2015,0,35.64513333,-80.48393333
North Carolina,370908,1,6,163,0,27,9,2015,0,34.72165833,-78.44405556
North Carolina,370909,1,4,169,0,1,9,2015,0,99.9999,999.9999
North Carolina,370910,1,1,169,0,15,9,2015,0,36.26135556,-80.20132222
North Carolina,370911,1,1,175,0,5,9,2015,0,35.27400833,-82.70437778
North Carolina,370912,1,1,179,9997,9,9,2015,0,35.12445556,-80.59803333
North Carolina,370913,2,2,181,0,1,9,2015,0,36.17256111,-78.44809444
North Carolina,370914,1,2,181,2120,5,9,2015,0,36.31345278,-78.39260278
North Carolina,370915,1,1,181,0,13,9,2015,0,36.32711944,-78.39362222
North Carolina,370916,3,3,183,3750,2,9,2015,0,35.83315833,-78.67511389
North Carolina,370917,1,1,183,3750,5,9,2015,0,35.77621944,-78.60996389
North Carolina,370918,1,1,183,3750,6,9,2015,0,35.83551944,-78.595975
North Carolina,370919,2,4,183,1770,9,9,2015,0,35.68931111,-78.58203611
North Carolina,370920,5,7,183,0,17,9,2015,0,35.59178333,-78.78175833
North Carolina,370921,1,1,183,3750,26,9,2015,0,35.74758889,-78.59045556
North Carolina,370922,1,1,185,0,12,9,2015,0,36.40806389,-78.17620833
North Carolina,370923,1,1,189,560,9,9,2015,0,36.21400556,-81.67170833
North Carolina,370924,2,3,191,0,8,9,2015,0,35.36308889,-78.01048611
North Carolina,370925,1,3,191,0,18,9,2015,0,35.34893889,-77.982675
North Carolina,370926,2,5,195,5070,28,9,2015,0,35.71971389,-77.948775
North Carolina,370927,2,4,197,0,27,9,2015,0,36.21485278,-80.51453889
North Carolina,370928,1,1,77,3460,19,7,2015,0,36.30911944,-78.59016389
North Carolina,370929,2,2,1,700,3,9,2015,0,36.07189444,-79.42756944
North Carolina,370930,1,2,25,1040,27,9,2015,0,35.34985833,-80.69051667
North Carolina,370931,1,1,51,1670,30,9,2015,0,35.10185556,-78.90094444
North Carolina,370932,3,4,35,0,24,9,2015,0,35.74126389,-81.081225
